Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species,Consensus
62d5f2467952e6d567ad8bba93e5b61d,Unassigned,,,,,,,1
69aa9da09905ca059cca6d75c66a1c75,Unassigned,,,,,,,1
44e1753ad2cd9ac9f74e975a572166b5,Unassigned,,,,,,,1
52d4e960f39374fd221f4c9c63e19562,Unassigned,,,,,,,1
ac6e25874e09cf475e9b691cac38e7ee,Unassigned,,,,,,,1
620050a75c7b73fac41b0158d6479d3a,Unassigned,,,,,,,1
d552c8a8d395ca38e7ed98c014deabe3,Unassigned,,,,,,,1
e22d51c0be71d5909cfaea97c0a0db42,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.99901086
643ea19a717e3c418994b88f7169ec1c,Unassigned,,,,,,,1
0b7f742ac6d9a9e94a26faab4357ef5a,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.998883039
e2ea1fb874ec449e53c930ce7a4ca6ff,Unassigned,,,,,,,1
47674a100c70de5de14358ddf0da2faf,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.998545594
b0d02d7e2bfef39a96c862f1d1e91d42,Unassigned,,,,,,,1
80e9fbda72dc0b356d7752fc6749b9ab,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.996871159
c0e73e642cbc98d177c40786a6f120df,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999998881
d191d26bcd2fd31cc28271eb66237a45,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999996989
515f1cc9d8acf3f7a9b060a27454cec1,Unassigned,,,,,,,1
ad22bcf3d4847a594f89977b4a1d5f8c,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999445825
1c448231828967ff4c5bbbb8611904a8,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999366787
a40932ee4717d0661138b678c70ecd1e,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999953434
27919e0717e35c90eadf07ec86e192bc,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.995772266
d3f02735b6a21ef6cd36b74055fe53a0,Unassigned,,,,,,,1
9d01c0053c3ce303037ffba1c2ef70c8,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.99992834
a2042fd1d1d323ed6a13a4826d646e8e,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999951817
b4ce09df51994e76495a96437c847fad,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999912507
137bee866abf454108cd791c861ac5ea,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999883159
36dbc8bc65987aa2e3eabf9c3f1b8ca6,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999911186
11952a6b5994640a0a3496698150f9d1,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999528434
8da6d6b096f04f043397e75def6e5c2e,Unassigned,,,,,,,1
dacd505f4d2d6bc34d135ad3c9cea03d,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.9999305
63b9b3749d8becb2dfd6ce2604504757,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.99991961
7c0afa1ca52719c0588bd78f8edf1ba3,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999981271
f88f60a9039221eb9ccae7da8cb8a2ee,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.99991737
df8b2a9da3fc5cadd8438e3f5ad9fafc,Unassigned,,,,,,,1
ecb9262b0b557c7d8c2ac9c2ef990616,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.999097647
182fc9d6319d5a64198b755d196a6023,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.997026844
4e288c71182f74d4aca868625765227d,Unassigned,,,,,,,1
6cf881d50148548fc3a47868f5fba122,Unassigned,,,,,,,1
fdabb2c93a00076c25bd3960dad91075,Unassigned,,,,,,,1
2facc94e5aba51e19d0dd5e692903e89,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.99961874
0a815a7ec2644d6853b6d6ffb2bb2678,Unassigned,,,,,,,1
30da0258240f32402c334c515a3c1537,Unassigned,,,,,,,1
10e91f50070e380c490a3ce25da099d0,Unassigned,,,,,,,1
20a28907effecaab70f5b5fb519ed52d,Unassigned,,,,,,,1
ff67d05bc7b0df1f1c33fbb84432e43c,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.995260221
73a92413285c621fc8dc18de44d724d0,Unassigned,,,,,,,1
3b1776cd45491163c3b8801e0d4631a1,Unassigned,,,,,,,1
6527b41154dd3e4d9d7c623af4767102,Unassigned,,,,,,,1
1fd3dbdc2e511efb1cb4d102685d5c73,Unassigned,,,,,,,1
1ee091fcc90bdbfc9ee8b09a6558f011,Unassigned,,,,,,,1
6bd0d4162b0b44a1efd088e543d95377,Unassigned,,,,,,,1
91d6c503a4fddf96e493a5d8f39dd5b1,Unassigned,,,,,,,1
2a1e10607e8d33f7ae50dac52addffca,Unassigned,,,,,,,1
bb4656c7ec2f95aa49cd809d281157d5,Unassigned,,,,,,,1
b3afb4295820ef4e22d89d20cfe2f0e2,Unassigned,,,,,,,1
193d4583a77f2f4aa81f8500495f73dc,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.996794462
a0218098df9e0436c3d65408e74d0cba,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.997530436
1a3052c16b3fa961b26273bbbdddccb0,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.996531697
f5a810ad9390966b0febe38c2c28790d,Unassigned,,,,,,,1
90769405ec5a6182b3dd051dfc8953e4,Unassigned,,,,,,,1
45e99a484ebf6f3feeee929fdb7e8aa5,Unassigned,,,,,,,1
13e939623fc6b37a09ce346f46df60fd,Unassigned,,,,,,,1
b28454963ca6db1a740d696f43184e32,Unassigned,,,,,,,1
18e76fca78a668a745717f3451450df5,Unassigned,,,,,,,1
055eb3faf1f0a6e6fd2ffdf8e6983b34,Unassigned,,,,,,,1
055c8556af754e9d75940404668c041c,Unassigned,,,,,,,1
fe81565a3a5131d731c4240da7db7691,Unassigned,,,,,,,1
c190bbed2b7b6529b474830a575212b8,Unassigned,,,,,,,1
707b5544069ec4d28e7d0cda4b2b441e,Unassigned,,,,,,,1
1f9e01e01da768362cde57c5e2f557b7,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.991421962
fa0ee73ac779792a4997b7b0e9e1147b,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,1
c84c9d4c1eff9332646820718e79e926,Unassigned,,,,,,,1
59bea176f271b06e58cee7b4a91aee0c,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.9999589
be371501a3b955cd94cbdb2f17cf316c,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999986775
7f70258de7933fa5badfeef5309938ef,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999981436
d03d5b1088b85e73bd028227d079aa97,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999818682
a891c54f9a1006c6dbeeb8c6d5a8c794,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999988902
716cfb25e85ff65819c0831169932d1b,d__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Imtechella,s__Imtechella_halotolerans,0.999934203
3056140e2557ba8a7df89c5bc2b18d19,Unassigned,,,,,,,1
06dab088f88e393c316cbf41164b6475,Unassigned,,,,,,,1
bb214679c590ad3fde0383b8646c9fe9,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.993265173
0b806de3eeef560a1b8f7d8cabc56b4f,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.994414429
d77fea948fc6d59dd4d4d4bba9104e8e,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.994977025
159bf2f3721a176da91c699882aee090,Unassigned,,,,,,,1
d989d5f45c34121b0b2b0ec02a5f4549,Unassigned,,,,,,,1
4a700aba0580dd99015b9aa6f6fcaf56,Unassigned,,,,,,,1
27060fb604c4177265c7e49985b866ee,Unassigned,,,,,,,1
fefd1bc218ba3545e1c85be0561bb60b,Unassigned,,,,,,,1
64aa54f55d81336f7915143a5f903337,Unassigned,,,,,,,1
5e891dc3c55534e1dc34cf7506261149,Unassigned,,,,,,,1
ad1272405f4605f6d3992f2774a89b70,Unassigned,,,,,,,1
056c1c6a396ef4b376d2a7581a66e01a,Unassigned,,,,,,,1
cbab9d0949b79cddd02412147329aa40,Unassigned,,,,,,,1
1fe09da3f4bb60ba840c0a83f3f514c9,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
849b9db0dbab125b3788f62f7373f98b,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
9fad38805e55610c909ba0e43aec71e2,Unassigned,,,,,,,1
ee400149f434e181272334be9f3de936,Unassigned,,,,,,,1
7d5d01e8a021889b8f59acdc7412b7eb,Unassigned,,,,,,,1
b38645897b032fbdccd34f8f63ca49f8,Unassigned,,,,,,,1
a503eeab1265d65b9e64d1b6f7519a24,Unassigned,,,,,,,1
784645860ff3ca25ed27522d034bc350,Unassigned,,,,,,,1
fdc7944bc3918c66621c236c1f40f3a4,Unassigned,,,,,,,1
d15cc5848042af029348e7797afa59b8,Unassigned,,,,,,,1
d2b8b690539000151a87846b60a0cf76,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.999974298
489b32cedc073f2d989285e8e411d8e7,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.999975869
4c01c83695a4196fa1e17f7f1e9598dd,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.998421764
dfa785920c70777c5ce97727e446dd1e,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.996699251
49f62528edb4bb466c2b9b555bb07ef8,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.999985418
a409ebc0c2b913a44efe08ac2bfcee52,Unassigned,,,,,,,1
4a7f66d375a32015964899713b68cfbf,Unassigned,,,,,,,1
17144abb5026e0a4f8212f4cf7e4b1f2,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999609486
be0a6f8ed661ff2319cd227ab7f81ef8,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999959043
4f82cd83a535faa0e10b5bec8d9a4d58,Unassigned,,,,,,,1
da00dea3d4bc861f56eb8ebd996f91a6,Unassigned,,,,,,,1
27308436103c8da97d5721165594af16,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.991781523
39ff3d1b50ba519b4260aaf9c3935a29,Unassigned,,,,,,,1
bff44380ed5a3056b8816a493340cf7e,Unassigned,,,,,,,1
f4a0d46be4eb9d360aa8daa7f220eb75,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999999998
af3ed8985b68472f161ef4e63a5d4deb,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999999998
6838fbf84de076a354fa00b988e82b0b,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
fe3edc8e402ec9a93e513c1fdbd859d4,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
6e3f8d59a2e248deff1ff99813d795b0,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
5037005d933b375640daada705d2af79,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
fcb7bd3ee99d655cfc48820f561fb50c,Unassigned,,,,,,,1
de6af36bea71d895b6c5aeb2bf698c35,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.998562675
7009618eb0de9ba3c09bbdb9a84b38ad,Unassigned,,,,,,,1
7bc92881a9ad316cd8759b6568227d52,Unassigned,,,,,,,1
486190b6e84246fddac16dc8f64c2750,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.997180642
5aa46b82a228a8aeba4a4eda8de034ae,Unassigned,,,,,,,1
9ae42b9001a1f433b23e80b7ed8a6ccc,Unassigned,,,,,,,1
95378b4088c280430372e1b75335ad9c,Unassigned,,,,,,,1
80f1a621e34fe7e851916c4dc37ebd9d,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.998370144
9b0a3ecddd11e066f90e2475deead83b,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.998676451
56e31f017f385eadb265682c0c5b446f,Unassigned,,,,,,,1
c08f713717e81ecf413745374c935c49,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999272688
70dc72e49204859562e2aa2721907070,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999478655
757c869ff7ceb6e3336ec6da7f72cab1,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.998238981
2d61fb2060ea22702fa772904cac86f4,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.997050872
70a220546ceb21e99e556e248afed1a0,Unassigned,,,,,,,1
d43a0900857c4528b2659d4ed0acb37e,Unassigned,,,,,,,1
4c4478254280273de5b7cc97337b53b0,Unassigned,,,,,,,1
5c06b3aa949d13d03ebf70725f5bf769,Unassigned,,,,,,,1
b1f4a78179fd07e40d1b35a60b53993b,Unassigned,,,,,,,1
6e893d94eb7e379615eb8b697cb0cfa1,Unassigned,,,,,,,1
db83f03bb8cc6884070c01f7bcedf157,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.998930699
82e01c057ec3ad10761833af30dbaf7f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.9954575
946fa27ddbb7e6a632908fe4063fcb72,Unassigned,,,,,,,1
4814eb68aa4ed13bf12ad35048a8b9c1,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999373321
280225bb9411b2a741e001d6817ddc71,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.995010399
9df4a7523dfe60312e658618cd6c337d,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999981736
368081546db4b244e224fbdd34601e46,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999383481
2384360b44c0319149866bc50e8331a0,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.991310411
d5073fbc3e0d5704574a0f0edce14ac1,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.998964587
53fb91f9e1d735926821d5c6d7ed0523,Unassigned,,,,,,,1
2ca54e5f864d6e55030ec76f87b408a4,Unassigned,,,,,,,1
f73a05f05b6b960a9c7522d9bbfec77b,Unassigned,,,,,,,1
9de1b0e9b814132e93346ed3cb8c0ba4,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
677f41f589464f627454dffc1201910a,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
32d47c7365efe1823ce3e0cb3d1f5172,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
959bc033a62fa24cc5acef7c4408dc8b,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999999999
3b8681aab98ba43d9c786f8500833ca0,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
d2a4750b0ce27ff508d3055d04f85f1a,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
aafce7e18ce46f1c7bd189258f1a0436,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
0417efe86dc10fe2bf668df8ac09e9ac,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
b62ff87d4a1f04510357bb1dcd6033fa,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
a22bb325d930fdb6752c62b68544f441,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
d5ec386b395b45ee534d32ab8009e04a,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
8e78cdd1e75721c62368eca2bf13f788,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
12421de531c03b80f286c3498b57d586,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999999998
6f46f2231cedcf01af448919941698dc,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999979714
a4599dba24743cf276d9931ad996caa2,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
c9d14c2ae7d1cbcf54704f46d6ecab9f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
a6dd131d3d6e345b81e6a7f6ec841a56,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
93d6fec5d5a0c77a7c6535859a83639a,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
38d68d759eed1bf573750dcc9d54bffb,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
ad7765aed8aeb0407a830daf5d10c832,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
f6b43aa85d99f08a8c9d6b66fd399d26,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,0.999999232
d4e44c29e9cb5048ce7ddc52aca79214,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
74d329b9309237050f56ba2b38c6a91d,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
b95821fb1736f209076c624c657a3558,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
8b0158efb0beb870c523167a7e6fea1b,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
10110ebf08cd3a132eb3186c15322af1,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
4635f52681cde827b825bdb4e2cd4218,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
b5c1c4dbd641a1fc1dc1c9997ac16bcc,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
a419528ed2782729c89518c62f03cbd5,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
6bc38ec253cd6028ad8e453512b49dd5,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
b5649c22f884db295972b7bd6e1d3f1b,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
b28fa8fc9c9e66d2bb60a69ae3421947,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
7d6508af5853e1fa4f2d94a3bb537028,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
7307528a6f6e7d74d6d73949252cf451,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
69a7df1ae992635242a48ec067f18272,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
9b1dd94440d9ff05f4867aa8bd7a0312,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
db6ccc71df3702e4b93fcce7ff59a52f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
3c75f9e8b11bb4c1a18a1f4dc0915ed4,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
85e4153f892c3865a92376856f3c4056,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
8c0349ecc919296e84b3ba1add452614,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
73599e92ae81bf719f34d69bcf651bba,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
dd549bd55bf8a2bb196586067a76ff41,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
2a95229f75be00974a1fbff4ea7a8565,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
242d2308fc41c76e0e4c73e11a0c2bab,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
4106bd3778dcbef5d1f59606dafe4090,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
82e34bc2c374bb2889acea32d029857a,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
7b2abe0b2900711ebda1c015f1d54dca,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,,1
