Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species,Consensus
c31f10615072ec814dd89f522a2c5886,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Actinomarinales,f__uncultured,g__uncultured,s__uncultured_soil,0.9971436012389074
b04fbffdd3cecb55dbbac38d1cafdf6a,Unassigned,,,,,,,0.5504479085543026
cac1ad66f71f81683bb1cb2c2b00d67c,Unassigned,,,,,,,0.20965512909906425
855d850ba115a594cf1ddc00221bde81,Unassigned,,,,,,,0.940054647
658ea5b357213f6a09fe4547fa7856af,Unassigned,,,,,,,0.20941696711452362
1d3aa64bf819df16496819f0094b461a,Unassigned,,,,,,,0.3790009146857791
fbaa4a8604739620c90a494c32d337d3,Unassigned,,,,,,,0.2756649605129097
49209ed53cdcd0a49316a1f06315510f,Unassigned,,,,,,,0.9911227930161308
a964ce01f84e0b4d4568a6dd49477326,Unassigned,,,,,,,0.9756673559181127
140f73f0bef45c1719c2de58a710c138,Unassigned,,,,,,,0.9725211829829411
dc8121d41d99797c4f760860aa47dc2d,Unassigned,,,,,,,0.3297920361051012
177dec7464891e46919e6d559576760f,Unassigned,,,,,,,0.9724870223699436
726c1c46575ab0d6f3d86894c1ef4f28,Unassigned,,,,,,,0.9701028319935349
e03c045fdfbe0f5d0162175dd01ec381,Unassigned,,,,,,,0.887724758
b8be24e81eec22b95a0838da3ebba939,Unassigned,,,,,,,0.6801837987492316
c0fe30e13ac62fa9cf356e8a7c7389d0,Unassigned,,,,,,,0.7904809504267056
0daf545ccfd039b841af7f625f7c9fa2,Unassigned,,,,,,,0.898172943
79280652bf979e3fe6f78a4f0c681dd1,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,,,0.9999988352978996
57b90f10e01469368653879019b2dcd2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured,,0.9968517651262497
618c8f38412887d83a649c5c02d90fba,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,,0.9994952662049378
c62f11eee7479dd5a25955126c98ff14,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,,0.9998189818765975
